book_id,authors,year,title,language_code,image_url,genres
2351,Patricia Cornwell,1992.0,"All That Remains (Kay Scarpetta, #3)",en-US,https://images.gr-assets.com/books/1341835948m/232123.jpg,Young Adult|Thriller|Fantasy|Paranormal|Suspense|Mystery|Short Stories
2352,"Richard Bachman, Stephen King",1996.0,The Regulators,eng,https://images.gr-assets.com/books/1364033309m/10596.jpg,Historical|Historical Fiction|Fiction|Fantasy|Mystery|Historical
2353,"Neil Gaiman, Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison",1990.0,Season of Mists (The Sandman #4),eng,https://images.gr-assets.com/books/1327937313m/25101.jpg,Historical|Historical Fiction|Mystery|Fiction|Historical|Mystery|Crime
2354,"James Patterson, Andrew Gross",2006.0,Judge & Jury,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fantasy|Short Stories|Fantasy|Fairy Tales|Fiction
2355,George Eliot,1861.0,Silas Marner,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sequential Art|Graphic Novels|Sequential Art|Comics|Horror|Horror|Zombies|Fiction|Graphic Novels Comics
2356,Jennifer L. Armentrout,2013.0,"Origin (Lux, #4)",eng,https://images.gr-assets.com/books/1398100888m/13644052.jpg,Fiction|Short Stories|Book Club|Literary Fiction
2357,Michael Pollan,2001.0,The Botany of Desire: A Plant's-Eye View of the World,en-CA,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Fantasy|Mythology|Philosophy|Psychology|Language|Writing|History
2358,"Kami Garcia, Margaret Stohl",2012.0,"Beautiful Redemption (Caster Chronicles, #4)",eng,https://images.gr-assets.com/books/1331049809m/7930335.jpg,Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Science Fiction|Dystopia|Young Adult
2359,Kate Morton,2010.0,The Distant Hours,eng,https://images.gr-assets.com/books/1358273860m/6746018.jpg,Fiction|Westerns|Historical|Historical Fiction|Classics|Adventure
2360,Clare Mackintosh,2016.0,I Let You Go,en-GB,https://images.gr-assets.com/books/1429875945m/23125266.jpg,Fiction|Magical Realism|Classics|Historical|Historical Fiction|Literature
2361,Robert Louis Stevenson,1886.0,"Kidnapped (David Balfour, #1)",,https://images.gr-assets.com/books/1328869457m/325128.jpg,Fantasy|Young Adult|Fiction|Science Fiction
2362,H.G. Bissinger,1988.0,"Friday Night Lights: A Town, a Team, and a Dream",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Romance|Contemporary Romance|Contemporary|Fiction|Romance|Historical Romance
2363,David Sheff,2007.0,Beautiful Boy: A Father's Journey Through His Son's Addiction,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|New Adult|Contemporary|Did Not Finish|Young Adult
2364,Abbi Glines,2011.0,"The Vincent Boys (The Vincent Boys, #1)",eng,https://images.gr-assets.com/books/1327184585m/12900174.jpg,Young Adult|Romance|Contemporary|Holiday|Christmas|Short Stories|Fiction|Holiday|Realistic Fiction|Young Adult|Teen|Anthologies
2365,Edgar Allan Poe,1846.0,The Cask of Amontillado,eng,https://images.gr-assets.com/books/1327936575m/261240.jpg,Fiction|Historical|Historical Fiction|European Literature|British Literature|Historical|Literature|Literary Fiction|Contemporary|Audiobook|Novels|Classics
2366,"Ovid, David Raeburn, Denis Feeney",8.0,Metamorphoses,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance|Romance|Paranormal Romance|Shapeshifters|Werewolves
2367,Julia Alvarez,1994.0,In the Time of the Butterflies,eng,https://images.gr-assets.com/books/1411410276m/11206.jpg,Fantasy|Young Adult|Adventure|Fiction
2368,Robert Morgan,1999.0,Gap Creek,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Autobiography|Memoir|Biography
2369,Jennifer L. Armentrout,2011.0,"Half-Blood (Covenant, #1)",eng,https://images.gr-assets.com/books/1311865840m/9680718.jpg,Paranormal|Vampires|Young Adult|Fantasy|Fantasy|Paranormal
2370,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow (Graphic Novel),eng,https://images.gr-assets.com/books/1171253283m/93263.jpg,Fantasy|Urban Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance|Horror
2371,Jen Lancaster,2006.0,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Economics|Nonfiction|Philosophy|Classics|History|Politics|Business
2372,Nora Roberts,2012.0,The Witness,,https://images.gr-assets.com/books/1329921937m/12716613.jpg,Fiction|Historical|Historical Fiction|Classics|War|War|World War II
2373,Karin Slaughter,2001.0,"Blindsighted (Grant County, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Literature|Novels|American|Southern
2374,Wallace Stegner,1971.0,Angle of Repose,eng,https://images.gr-assets.com/books/1329151576m/292408.jpg,Sequential Art|Graphic Novels|Young Adult|Childrens|Middle Grade|Sequential Art|Comics
2375,John le Carré,1974.0,"Tinker, Tailor, Soldier, Spy",,https://images.gr-assets.com/books/1327889127m/18989.jpg,Young Adult|Humor|Fiction|Womens Fiction|Chick Lit|Romance
2376,Brian Jacques,2000.0,"Lord Brocktree (Redwall, #13)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Fantasy|Mythology
2377,Veronica Rossi,2013.0,"Through the Ever Night (Under the Never Sky, #2)",en-CA,https://images.gr-assets.com/books/1340892848m/13253276.jpg,Fantasy|Young Adult|Romance
2378,Elin Hilderbrand,2007.0,Barefoot,en-US,https://images.gr-assets.com/books/1344271499m/712313.jpg,Science Fiction|Fantasy|Science Fiction|Dystopia|Young Adult|Fiction
2379,James Frey,2005.0,My Friend Leonard,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction|Space|Space Opera|Fiction
2380,Tennessee Williams,1955.0,Cat on a Hot Tin Roof,eng,https://images.gr-assets.com/books/1389369390m/72159.jpg,Fiction|Literature|American|Contemporary
2381,James Patterson,2008.0,"The Final Warning (Maximum Ride, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fiction|Humor
2382,Robin Hobb,2002.0,"Golden Fool (Tawny Man, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Erotica|Bdsm|Romance|Adult Fiction|Erotica|Dark|Contemporary|Adult
2383,David Baldacci,2003.0,"Split Second (Sean King & Michelle Maxwell, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Young Adult|Teen
2384,Michael Connelly,2011.0,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|War|Cultural|Italy|War|World War I
2385,Tad Williams,1988.0,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",en-US,https://images.gr-assets.com/books/1477417642m/91981.jpg,Fantasy|Romance|Romance|M M Romance|Lgbt|Adult
2386,Marjane Satrapi,2000.0,"Persepolis, Volume 1",fre,https://images.gr-assets.com/books/1375777630m/9522.jpg,Mystery|Fiction|Thriller|Mystery|Crime|Cultural|Russia|Thriller|Mystery Thriller
2387,Jan Karon,1994.0,"At Home in Mitford (Mitford Years, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Lgbt|Romance|Glbt|Queer|Lgbt|Gay
2388,Tony Hsieh,2010.0,"Delivering Happiness: A Path to Profits, Passion, and Purpose",,https://images.gr-assets.com/books/1344267716m/6828896.jpg,Childrens|Fiction|Mystery
2389,Anthony Horowitz,2004.0,"Scorpia (Alex Rider, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Fantasy|Magical Realism|Abandoned
2390,Erika Johansen,2014.0,"The Queen of the Tearling (The Queen of the Tearling, #1)",eng,https://images.gr-assets.com/books/1417685148m/18712886.jpg,Young Adult|Fiction|Childrens|Realistic Fiction
2391,Gordon Korman,2008.0,"One False Note (The 39 Clues, #2)",eng,https://images.gr-assets.com/books/1357211034m/3552023.jpg,Fantasy|Paranormal|Fantasy|Young Adult|Science Fiction|Science Fiction|Dystopia|Romance|Romance|Paranormal Romance
2392,Holly Black,2002.0,"Tithe (Modern Faerie Tales, #1)",eng,https://images.gr-assets.com/books/1342120818m/46777.jpg,Classics|Horror|Fiction|Science Fiction|Gothic
2393,Lee Child,2001.0,"Echo Burning (Jack Reacher, #5)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|Fantasy|New York|Historical
2394,L.J. Smith,2007.0,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|Science Fiction|Fantasy|Historical
2395,"Colleen Hoover, Tarryn Fisher",2015.0,"Never Never (Never Never, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Literature|Russian Literature|Cultural|Russia|Literature
2396,Elizabeth Haynes,2011.0,Into the Darkest Corner,eng,https://images.gr-assets.com/books/1355923186m/15818362.jpg,Humor|Fiction|Childrens|Realistic Fiction|Young Adult|Childrens|Middle Grade|Sequential Art|Graphic Novels|Humor|Funny|Humor|Comedy|Sequential Art|Comics
2397,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985.0,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|New Adult|Contemporary|Fiction
2398,James Patterson,2000.0,"Roses are Red (Alex Cross, #6)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Fantasy|Magical Realism|European Literature|Portuguese Literature|Cultural|Portugal|Novels
2399,Terry Goodkind,2003.0,"Naked Empire (Sword of Truth, #8)",en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Womens Fiction|Chick Lit|Cultural|Ireland|Romance
2400,James Rollins,2005.0,"Map of Bones (Sigma Force, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Science Fiction|Dystopia|Romance
2401,Harlan Coben,2015.0,The Stranger,eng,https://images.gr-assets.com/books/1408564426m/22571540.jpg,Romance|Dark|Contemporary
2402,Sara Shepard,2008.0,"Unbelievable (Pretty Little Liars, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Animals|Fiction|Young Adult
2403,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,A Passage to India,eng,https://images.gr-assets.com/books/1421883612m/45195.jpg,Fantasy|Romance|Fantasy|Magic|Fiction|Fantasy|Dark Fantasy
2404,Rachel Hartman,2012.0,"Seraphina (Seraphina, #1)",eng,https://images.gr-assets.com/books/1387577872m/19549841.jpg,Fiction|Magical Realism|Romance|Womens Fiction|Chick Lit|Fantasy|Contemporary
2405,Nora Roberts,2006.0,"Morrigan's Cross (Circle Trilogy, #1)",eng,https://images.gr-assets.com/books/1457728199m/26046.jpg,Young Adult|Mystery|Fantasy|Fantasy|Paranormal|Paranormal|Ghosts
2406,Jean M. Auel,1985.0,"The Mammoth Hunters (Earth's Children, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Animals|Fiction
2407,Jim Butcher,2008.0,"Princeps' Fury (Codex Alera, #5)",en-US,https://images.gr-assets.com/books/1315082776m/2903736.jpg,Sequential Art|Graphic Novels|Sequential Art|Comics|Nonfiction|History|World War II|Holocaust|Autobiography|Memoir
2408,Erich Segal,1970.0,"Love Story (Love Story, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,New Adult|Suspense|Thriller|Mystery
2409,Kevin Henkes,1991.0,Chrysanthemum,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Paranormal|Witches|Fiction
2410,Wendy Higgins,2012.0,"Sweet Evil (Sweet, #1)",eng,https://images.gr-assets.com/books/1337613719m/11808950.jpg,Literature
2411,Herman Wouk,1971.0,"The Winds of War (The Henry Family, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Romance|Lgbt|Romance|M M Romance
2412,"Stephen King, Jae Lee",2012.0,"The Wind Through the Keyhole (The Dark Tower, #4.5)",eng,https://images.gr-assets.com/books/1328001524m/12341557.jpg,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Dragons
2413,Bernard Cornwell,2004.0,"The Last Kingdom (The Saxon Stories, #1)",en-US,https://images.gr-assets.com/books/1407107780m/68527.jpg,Fantasy|Urban Fantasy|Fantasy|Fiction|Mystery|Fantasy|Paranormal
2414,Michael E. Gerber,1985.0,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Urban Fantasy|Fantasy|Magic|Mystery
2415,"James Howe, Deborah Howe, Alan Daniel",1979.0,"Bunnicula (Bunnicula, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Poetry|Classics|Fiction|Literature
2416,R.A. Salvatore,1990.0,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance|Mythology|Mermaids|Fantasy|Paranormal|Fantasy|Mythology
2417,Amanda Hocking,2012.0,"Ascend (Trylle, #3)",en-US,https://images.gr-assets.com/books/1397955256m/11947829.jpg,Religion|Islam|Religion|History|Biography
2418,"Jussi Adler-Olsen, Lisa Hartford",2007.0,"The Keeper of Lost Causes (Department Q, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Cultural|African American|Classics|Religion|Novels
2419,Gabriel García Márquez,1994.0,Of Love and Other Demons,eng,https://images.gr-assets.com/books/1324357590m/23876.jpg,Historical|Historical Fiction|Young Adult|Adventure|Adventure|Pirates|Fiction|Historical
2420,Rick Riordan,2009.0,The Demigod Files (Percy Jackson and the Olympians),eng,https://images.gr-assets.com/books/1293421593m/3992598.jpg,Young Adult|Fantasy|Fantasy|Paranormal|Fantasy|Mythology|Romance|Romance|Paranormal Romance
2421,Oliver Sacks,2007.0,Musicophilia: Tales of Music and the Brain,eng,https://images.gr-assets.com/books/1320494159m/1297985.jpg,Fiction|Historical|Historical Fiction|Novels|European Literature|Spanish Literature|Cultural|Latin American
2422,Stephen King,2016.0,"End of Watch (Bill Hodges Trilogy, #3)",eng,https://images.gr-assets.com/books/1468705472m/25526965.jpg,Childrens|Classics|Childrens|Picture Books|Fiction
2423,Christopher Moore,2009.0,Fool,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Science Fiction|Dystopia|Horror|Zombies|Horror|Fantasy
2424,John Connolly,2006.0,The Book of Lost Things,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Demons
2425,Bill Clinton,2004.0,My Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Lgbt|Romance
2426,"Frank Miller, Lynn Varley",1998.0,300,en-US,https://images.gr-assets.com/books/1438711575m/59952.jpg,Fantasy|Humor|Comedy
2427,Linda Sue Park,2010.0,"Storm Warning (The 39 Clues, #9)",eng,https://images.gr-assets.com/books/1357211087m/6697305.jpg,Young Adult|Fantasy|Paranormal|Mystery|Fantasy|Romance
2428,Ally Carter,2010.0,"Only the Good Spy Young (Gallagher Girls, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Poetry|Classics
2429,Lee Child,2003.0,"Persuader (Jack Reacher, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Contemporary
2430,Charlaine Harris,2005.0,"Grave Sight (Harper Connelly, #1)",eng,https://images.gr-assets.com/books/1328694483m/58077.jpg,Christian|Fiction|Christian Fiction|Classics|Religion|Christianity|Spirituality|Religion|Faith
2431,"Jo Nesbø, Don Bartlett",1997.0,"Flaggermusmannen (Harry Hole, #1)",nor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Thriller|Mystery|Cultural|Africa|Spy Thriller|Espionage
2432,Nora Roberts,2007.0,"Blood Brothers (Sign of Seven, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror|Paranormal|Vampires|Fiction|Fantasy|Fantasy|Paranormal|Lgbt
2433,Jodi Picoult,1995.0,Picture Perfect,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Paranormal
2434,"Nobuhiro Watsuki, Kenichiro Yagi",1994.0,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Young Adult|Historical|Fiction|War|World War II
2435,Miranda Kenneally,2011.0,Catching Jordan,eng,https://images.gr-assets.com/books/1327875803m/9888775.jpg,Nonfiction|Sports and Games|Sports|Health|Sports|Fitness|Adventure|Science|Travel|Autobiography|Memoir|Biography|Audiobook
2436,Joe Simpson,1988.0,Touching the Void: The True Story of One Man's Miraculous Survival,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fiction|Fantasy|Paranormal
2437,Colleen Hoover,2013.0,"This Girl (Slammed, #3)",eng,https://images.gr-assets.com/books/1364326075m/15784909.jpg,Young Adult|Fantasy|Paranormal|Fantasy|Romance|Paranormal|Ghosts
2438,Simms Taback,1997.0,There Was an Old Lady Who Swallowed a Fly,,https://images.gr-assets.com/books/1172674507m/205330.jpg,Historical|Historical Fiction|Fiction|Historical|Magical Realism
2439,Dan Millman,1980.0,Way of the Peaceful Warrior: A Book That Changes Lives,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Mystery|Contemporary|Fiction
2440,Salman Rushdie,1988.0,The Satanic Verses,eng,https://images.gr-assets.com/books/1281988101m/12781.jpg,Romance|Adult Fiction|Erotica|Erotica|Bdsm|Fiction|Adult
2441,Barbara Demick,2009.0,Nothing to Envy: Ordinary Lives in North Korea,eng,https://images.gr-assets.com/books/1320449375m/6178648.jpg,Fantasy|Young Adult|Fantasy|Magic|Fiction|Fantasy|Mythology
