book_id,title,book_rating,genres
11559200,"Shadow of Night (All Souls Trilogy, #2)",4.04,Fiction|Science Fiction|Thriller|Science Fiction|Time Travel|Historical|Historical Fiction
18816603,Leaving Time,3.94,Poetry|Contemporary|Fiction
71811,"Moon Called (Mercy Thompson, #1)",4.18,Fiction|Classics|Historical|Historical Fiction|Literature|War
872333,"Blue Bloods (Blue Bloods, #1)",3.68,Mystery|Fiction|Historical|Historical Fiction|Historical
40024,"The Alienist (Dr. Laszlo Kreizler, #1)",4.05,Fantasy|Fiction|Humor
25489625,Between the World and Me,4.4,Humor|Fiction|Fantasy|Humor|Comedy|Fantasy|Paranormal|Fantasy|Urban Fantasy|Humor|Funny
15997,Paradise Lost,3.8,Fiction|Classics|Horror|Thriller
26889576,The Big Short: Inside the Doomsday Machine,4.26,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
11564,The Girl Who Loved Tom Gordon,3.56,Nonfiction|Autobiography|Memoir|Biography
8621462,A Monster Calls,4.36,Fantasy|Young Adult|Romance|New Adult
8253920,"Towers of Midnight (Wheel of Time, #13)",4.42,Nonfiction|Autobiography|Memoir|Biography|Cultural|African American
540020,The Day of the Jackal,4.25,Classics|Fiction|Science Fiction|Science Fiction|Dystopia
6732019,Rework,3.93,Horror|Fiction|Fantasy
8909152,Attachments,3.95,Horror|Fiction|Fantasy|Mystery
3090465,"The Twilight Saga (Twilight, #1-4)",3.88,Fiction|Mystery|Thriller|Mystery|Crime|Suspense
12875258,Tell the Wolves I'm Home,4.04,Fiction|Contemporary
18929854,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",4.31,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Young Adult
11408650,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",4.09,Young Adult|Fantasy|Fantasy|Mythology|Romance|Fantasy|Paranormal
6854,"Three to Get Deadly (Stephanie Plum, #3)",4.14,Fantasy|Fiction|Humor
136116,The Scarlet Pimpernel,4.06,Sequential Art|Comics|Sequential Art|Graphic Novels|Fiction|Dc Comics|Batman|Graphic Novels Comics|Comics|Comic Book
44186,The Monster at the End of this Book,4.45,Classics|Fiction|Cultural|Japan|Asian Literature|Japanese Literature|Historical|Historical Fiction
37741,"Tales of a Fourth Grade Nothing (Fudge, #1)",4.09,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
10194157,"Shadow and Bone (Shadow and Bone, #1)",4.05,Poetry|Classics|Horror|Fiction|Gothic
15797938,The Dinner,3.22,Horror|Fiction|Classics|Gothic|Mystery
14290364,"Champion (Legend, #3)",4.37,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
61666,Contact,4.11,Childrens|Fiction|Young Adult
9961796,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",4.0,Young Adult|Paranormal|Vampires|Fantasy|Paranormal|Romance
3711,White Teeth,3.75,Classics|Fiction|Short Stories|Literature|European Literature|Italian Literature
11887020,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,3.97,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Magic
35982,My Horizontal Life: A Collection of One-Night Stands,3.79,Classics|Fiction|Cultural|France|European Literature|French Literature
8659601,"The Power of Six (Lorien Legacies, #2)",4.17,Science Fiction|Fiction|Fantasy|Science Fiction|Dystopia
15815333,The Interestings,3.54,Fiction|Fantasy|Classics|Fantasy|Mythology|Christian|Religion
43070,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,4.65,Fantasy|Fantasy|Mythology|Young Adult
1379961,People of the Book,4.0,Fantasy|Fiction|Childrens|Classics|European Literature|German Literature
13508607,The Secret Keeper,4.13,Historical|Historical Fiction|Fantasy|Fantasy|Mythology|Lgbt|Fiction|Romance|Historical
411053,Better Homes and Gardens New Cook Book  ,4.14,Young Adult|Fantasy|Paranormal|Fantasy|Romance
6091075,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",4.08,Fantasy|Childrens|Fiction|Young Adult|Childrens|Middle Grade
16631,Steppenwolf,4.11,Classics|Fiction|Science Fiction|Dystopia|Literature|Science Fiction
32263,"The Surgeon (Rizzoli & Isles, #1)",4.1,Fantasy|Young Adult|Fantasy|Paranormal|Romance
17572903,The Girl You Left Behind,3.95,Historical|Historical Fiction|Fiction|Historical|Classics
25300956,"Royal Assassin (Farseer Trilogy, #2)",4.21,Paranormal|Angels|Young Adult|Fantasy|Romance|Fantasy|Paranormal
414999,Childhood's End,4.09,Historical|Historical Fiction|Fiction|European Literature|British Literature
37190,The Tale of Despereaux,4.0,Young Adult|Fiction|Adventure|Classics|Adventure|Survival|Childrens
25460,"Animal, Vegetable, Miracle: A Year of Food Life",4.03,Young Adult|Mystery|Contemporary
20613470,"Heir of Fire (Throne of Glass, #3)",4.53,Classics|Horror|Fiction|Gothic|Mystery
35231,"Lord of Chaos (Wheel of Time, #6)",4.1,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
6218281,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",3.81,Fiction|Spirituality|Philosophy|Self Help
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,3.92,Historical|Historical Fiction|Fiction|Lgbt|Historical|Mystery|Romance
10965,"A Breath of Snow and Ashes (Outlander, #6)",4.43,Classics|Fiction|Historical|Historical Fiction|War|Literature|Military History|Civil War
18705209,"The Blood of Olympus (The Heroes of Olympus, #5)",4.41,Romance|New Adult|Contemporary|Romance|Contemporary Romance
26247008,Truly Madly Guilty,3.55,Classics|Fiction|Young Adult|Childrens|Historical|Historical Fiction
15704307,"Saga, Vol. 1 (Saga, #1)",4.25,Sequential Art|Graphic Novels|Sequential Art|Comics|Nonfiction|Autobiography|Memoir|Biography
10996342,The Art of Fielding,3.99,Science Fiction|Fiction|Science Fiction|Alternate History|Science Fiction|Dystopia|Classics
4631,A Moveable Feast,4.04,Fiction|Contemporary|Literary Fiction|Romance
44652,"Fablehaven (Fablehaven, #1)",4.08,Fiction|Classics|Philosophy|Novels|Literature
438492,"The Wide Window (A Series of Unfortunate Events, #3)",3.91,Fantasy|Young Adult|Fiction
91476,"Grave Peril (The Dresden Files, #3)",4.18,Horror|Fiction|Thriller|Mystery|Crime|Mystery
10884,Einstein: His Life and Universe,4.08,Fantasy|Young Adult|Romance
15842441,"Effortless (Thoughtless, #2)",4.37,Romance|Adult Fiction|Erotica|Fiction|Erotica|Bdsm|Adult
5351,The Street Lawyer,3.81,Fiction|Classics|Historical|Historical Fiction|War|Literature|Novels|Cultural|Asia|European Literature|British Literature|Literary Fiction|Historical
310459,"Roll of Thunder, Hear My Cry (Logans, #4)",3.79,Fiction|Contemporary|Novels|European Literature|British Literature
5899779,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",3.28,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy|Science Fiction|Dystopia
15790837,Let's Explore Diabetes with Owls,3.8,Fantasy|Romance|Fiction|Fantasy|Epic Fantasy|Adult Fiction|Erotica
12505,The Idiot,4.18,Young Adult|Romance|Mystery|Contemporary
365,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),3.97,Fiction|Horror|Thriller|Contemporary|Cultural|Scotland|Literature|Novels|Classics|Mystery|Dark
1809465,"Rodrick Rules (Diary of a Wimpy Kid, #2)",4.1,Young Adult|Science Fiction|Dystopia|Romance|Fantasy|Science Fiction
30268522,Why Not Me?,3.89,Romance|New Adult|Young Adult|Contemporary
18126198,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",4.1,Young Adult|Fantasy|Paranormal|Paranormal|Angels|Fantasy|Romance|Paranormal|Demons
23453112,Modern Romance,3.85,Science Fiction|Fiction|Classics|Horror|Apocalyptic|Post Apocalyptic
11594337,The One and Only Ivan,4.24,Childrens|Picture Books|Childrens|Fiction
6545608,The Perfect Storm: A True Story of Men Against the Sea,4.07,Historical|Historical Fiction|Fiction|Historical|Cultural|China|Adventure
68427,"Elantris (Elantris, #1)",4.17,Young Adult|Fantasy|Fantasy|Paranormal|Romance
2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",3.96,Fiction|Classics|Cultural|Latin American|European Literature|Spanish Literature|Literature
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),3.88,Horror|Fiction|Thriller
3720975,Handle with Care,3.96,Young Adult|Fantasy|Science Fiction
5093,"Song of Susannah (The Dark Tower, #6)",3.98,Dark|Romance|Did Not Finish|Romance|Contemporary Romance
13125947,"Reached (Matched, #3)",3.56,Fiction|Classics|American|Southern|Young Adult|Coming Of Age|Novels
14836,Midnight's Children,3.99,Classics|Fiction|Cultural|France|European Literature|French Literature|Literature|Literature|19th Century|Novels|Historical|Historical Fiction|Romance|Historical
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,3.86,Horror|Thriller|Fiction|Fantasy
5348,The Testament,3.83,Fantasy|Fiction|Classics|Gothic
16331,"Murder at the Vicarage (Miss Marple, #1)",4.03,Classics|Fiction|Literature
227651,"Among the Hidden (Shadow Children, #1)",3.97,Historical|Historical Fiction|Fiction|Historical|War|World War II|War
315425,In Defense of Food: An Eater's Manifesto,4.07,Mystery|Fiction|Thriller|Mystery|Crime|Thriller|Mystery Thriller
703292,The Witch of Blackbird Pond,3.97,Nonfiction|Psychology|Business|Economics
22918050,"The Heir (The Selection, #4)",3.85,Young Adult|Contemporary|Fiction|Romance|Realistic Fiction|Thriller|Mystery|Cultural|Australia|Young Adult|Teen|Did Not Finish
9419,"Shopaholic Ties the Knot (Shopaholic, #3)",3.77,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Magic|Romance
5890,The Woman in White,3.98,Cultural|Africa|Travel|Nonfiction|Western Africa|Liberia|History|Western Africa|Sierra Leone
25735012,"Career of Evil (Cormoran Strike, #3)",4.21,Classics|Fiction|Young Adult|Childrens|Animals
5821978,"The Summer I Turned Pretty (Summer, #1)",3.96,Classics|Science Fiction|Fiction|Adventure|Fantasy
6422,"Four to Score (Stephanie Plum, #4)",4.17,Philosophy|Classics|Nonfiction|History
29209,The Color of Water: A Black Man's Tribute to His White Mother,4.06,Fiction|Classics|Philosophy|European Literature|German Literature|Literature|Novels
6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",3.95,Classics|Fiction|Romance|Literature|19th Century
112750,"Darkfever (Fever, #1)",4.14,Romance|New Adult|Romance|Contemporary Romance|Contemporary
234184,"Stone of Tears (Sword of Truth, #2)",4.1,Fantasy|Young Adult|Fiction
7114761,Heart of the Matter,3.73,Young Adult|Poetry|Fiction
5797,Vanity Fair,3.76,Historical|Historical Fiction|Young Adult|Historical|Fiction|War|War|World War II|Young Adult|Teen|Cultural|Russia|Romance|Audiobook
4982,The Sirens of Titan,4.16,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
7278752,Dolores Claiborne,3.81,Young Adult|Fantasy|Paranormal|Fantasy|Paranormal|Vampires|Romance|Shapeshifters|Werewolves
25781157,The Nest,3.45,Fiction|Classics|Literature|Novels|Literature|American
21326,"Fables, Vol. 1: Legends in Exile",3.99,Fiction|Classics|Historical|Historical Fiction|Romance
1633,Getting Things Done: The Art of Stress-Free Productivity,3.98,Fiction|Mystery|Thriller|Suspense|Mystery|Crime|Thriller|Legal Thriller|Thriller|Mystery Thriller|Law|Novels|Adult Fiction
13103,"The Celestine Prophecy (Celestine Prophecy, #1)",3.6,Horror|Fiction|Thriller
12294652,My Life Next Door,4.02,Fantasy|Young Adult|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance
12959233,Winter of the World (The Century Trilogy #2),4.29,Young Adult|Science Fiction|Dystopia|Science Fiction
19288239,Colorless Tsukuru Tazaki and His Years of Pilgrimage,3.82,Mystery|Romance|Mystery|Crime|Romance|Romantic Suspense|Fiction
82970,Lucky,3.77,Fiction|Historical|Historical Fiction|Mystery|Cultural|Canada|Historical
59716,To the Lighthouse,3.76,Fiction|Classics|Literature|Novels|Literature|American
105576,Five Point Someone,3.43,Fantasy|Young Adult|Romance|Fantasy|Mythology|Fantasy|Paranormal
30281,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",4.02,Historical|Historical Fiction|Classics|Fiction|European Literature|Polish Literature|Historical
19057,I Am the Messenger,4.09,Classics|Fiction|Childrens|Short Stories
31463,Far from the Madding Crowd,3.92,Classics|Nonfiction|Feminism|Writing|Essays
34507,"Equal Rites (Discworld, #3; Witches #1)",4.0,Classics|Fiction|Romance|Literature|19th Century
24800,House of Leaves,4.13,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
85379,"Cruel & Unusual (Kay Scarpetta, #4)",4.11,Poetry|Classics|Cultural|France|European Literature|French Literature
17288661,Sycamore Row,3.98,Fantasy|Young Adult|Fiction|Fantasy|Magic
8652190,"Awakened (House of Night, #8)",4.02,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Shapeshifters|Werewolves|Romance|Paranormal|Vampires|Romance|Paranormal Romance
17150,My Ántonia,3.76,Fiction|Fantasy|Magical Realism|Romance|Womens Fiction|Chick Lit|Fantasy|Magic
213753,"Life As We Knew It (Last Survivors, #1)",3.89,Young Adult|Fantasy|Fantasy|Paranormal|Romance
706,America (The Book): A Citizen's Guide to Democracy Inaction,4.02,Fiction|Historical|Historical Fiction|Religion|Literature
89375,90 Minutes in Heaven: A True Story of Death and Life,3.91,Fiction|Historical|Historical Fiction|Classics|Novels|Literature
17407748,The Longest Ride,4.14,Young Adult|Mystery|Realistic Fiction|Young Adult|Coming Of Age
67896,Tao Te Ching,4.31,Romance|Womens Fiction|Chick Lit|Contemporary|Fiction
78983,"Kane and Abel (Kane and Abel, #1)",4.27,Nonfiction|History|Autobiography|Memoir|Classics|Biography|Race
1609451,Change of Heart,3.91,Young Adult|Fiction|Realistic Fiction|Contemporary|Humor
32370,Dry,4.01,Childrens|Picture Books|Childrens
80568,Sam's Letters to Jennifer,4.15,Paranormal|Vampires|Young Adult|Fantasy|Fantasy|Paranormal|Romance
25644601,"Grey (Fifty Shades, #4)",3.76,Classics|Fiction|Literature
106,Dune Messiah (Dune Chronicles #2),3.86,Nonfiction|Science|Biography|History|Health|Medicine
17267,The Great Divorce,4.28,Historical|Historical Fiction|Fiction|Classics|Cultural|France|Historical
80536,Little Earthquakes,3.76,Young Adult|Poetry|Fiction|Contemporary
46306,The Complete Fairy Tales,4.28,Philosophy|Classics|Nonfiction|European Literature|German Literature
6466909,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",4.34,Historical|Historical Fiction|Romance|Fiction|Fantasy|Science Fiction|Time Travel|Historical
24445517,"Maybe Someday (Maybe, #1)",4.33,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy
31101,Mr. Maybe,3.41,Fiction|Cultural|Africa|Historical|Historical Fiction|War|Contemporary|Northern Africa|Sudan|Novels|Literature|Book Club|Historical
77392,"Anne of the Island (Anne of Green Gables, #3)",4.21,Historical|Historical Fiction|Mystery|Fiction|Historical
51893,Thus Spoke Zarathustra,4.05,Nonfiction|Spirituality|Self Help|Philosophy|Psychology|Self Help|Personal Development|Inspirational|Religion|Spirituality|New Age|Abandoned
156538,North and South,4.13,Fantasy|Young Adult|Fiction|Romance|Adventure
11330361,A Stolen Life,3.89,Science Fiction|Fiction|Science Fiction|Cyberpunk|Science Fiction|Steampunk
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",4.0,Young Adult|Mystery|Romance|Spy Thriller|Espionage
8650,"The Lost World (Jurassic Park, #2)",3.72,Womens Fiction|Chick Lit|Romance|Fiction|Contemporary
9593913,"Requiem (Delirium, #3)",3.74,Fiction|Thriller|Mystery|Spy Thriller|Espionage|Classics
13890,"A Crown of Swords (Wheel of Time, #7)",4.0,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy|Romance
21348,Aesop's Fables,4.05,Classics|Fiction|Young Adult|Historical|Historical Fiction|Childrens
394535,"Blood Meridian, or the Evening Redness in the West",4.18,Young Adult|Contemporary|Romance|Fiction
12751687,"Finale (Hush, Hush, #4)",4.22,Fiction|Classics|Historical|Historical Fiction|Cultural|Scotland|European Literature|British Literature
13440,Skeleton Crew,3.93,Classics|Nonfiction|Biography|Humor|Autobiography|Memoir
22206,Lullaby,3.73,New Adult|Romance|Contemporary|Academic|College|Romance|Contemporary Romance|Young Adult|Sociology|Abuse|Womens Fiction|Chick Lit|Adult|Fiction
6969361,2 States: The Story of My Marriage,3.42,Fiction|Classics|Magical Realism|Literature|Academic|School
263145,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",4.1,Fantasy|Science Fiction|Fiction|Science Fiction|Steampunk|Fantasy|Urban Fantasy
91478,"Summer Knight (The Dresden Files, #4)",4.3,Historical|Historical Fiction|Mystery|Fiction|Thriller|Historical|Cultural|Germany
61975,"Dragonflight (Dragonriders of Pern, #1)",4.1,Romance|Romance|Contemporary Romance|Contemporary|Adult Fiction|Erotica|Adult|New Adult
1081560,"The History of the Hobbit, Part One: Mr. Baggins",3.81,Young Adult|Romance|Paranormal|Angels|Fantasy|Paranormal|Fantasy
17788401,Ugly Love,4.3,Fantasy|Fantasy|Mythology|Young Adult
47401,"Chocolat (Chocolat, #1)",3.95,Fiction|Fantasy|Classics|Short Stories|Magical Realism|Literature|European Literature|Italian Literature
293101,The Amityville Horror,3.82,Classics|Fantasy|Fiction|Childrens|Fantasy|Fairy Tales|Short Stories
11713,The English Patient,3.88,Classics|Fiction|Literature|Literature|18th Century
13639050,"Gabriel's Rapture (Gabriel's Inferno, #2)",4.22,Young Adult|Fantasy|Paranormal|Fantasy|Romance
11012,Dubliners,3.85,Fiction|Historical|Historical Fiction|Classics|War|Literature|Horror|World War II|Holocaust
5941033,Let the Great World Spin,3.93,Classics|Fiction|Literature|Literature|19th Century
227865,"The Eternity Code (Artemis Fowl, #3)",4.04,Young Adult|Contemporary|Lgbt|Romance
43933,Tell No One,4.11,Fantasy|Horror|Fiction|Fantasy|Dark Fantasy
17660,The Tommyknockers,3.48,Science|Nonfiction|Science|Biology|Biology|Evolution|Philosophy
5287473,"Hex Hall (Hex Hall, #1)",3.96,Young Adult|Fiction|Contemporary|Realistic Fiction|Health|Mental Health
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,3.86,Fiction|Mystery|Thriller|Suspense|Thriller|Mystery Thriller
816,Cryptonomicon,4.25,Classics|Poetry|Fiction|Fantasy|Mythology|Literature
16102004,"Beautiful Bastard (Beautiful Bastard, #1)",4.05,Young Adult|Science Fiction|Dystopia|Science Fiction|Fiction
14249,Prodigal Summer,3.98,Mystery|Psychology|Fiction|Thriller|Mystery Thriller|Suspense
5204,We Were the Mulvaneys,3.7,Nonfiction|Autobiography|Memoir|Cultural|Africa|Biography|War
102920,Understanding Comics: The Invisible Art,3.98,Classics|Fiction|Literature
7842288,"Beautiful Darkness (Caster Chronicles, #2)",3.84,Fiction|Classics|Romance|Audiobook|Literature
12391521,The Psychopath Test: A Journey Through the Madness Industry,3.91,Classics|Fiction|Humor|Travel
14865,Vanishing Acts,3.68,Christian Fiction|Historical|Historical Fiction|Christian|Fiction|Romance|Historical
15159,Absolute Power,4.15,Historical|Historical Fiction|Fiction|Historical|Northern Africa|Egypt|Adventure|Fantasy
6858,"Hot Six (Stephanie Plum, #6)",4.18,Fiction|Contemporary|Romance|Adult
13624688,The Time Keeper,3.85,Young Adult|Romance|Contemporary|New Adult
