books
book_id,book_title,book_rating,genres
,,,Romance|Historical Romance|Historical|Romance|Historical|Medieval
,,,Philosophy|Nonfiction|Philosophy|Metaphysics|Cultural|France
,,,History|Biography|Nonfiction
,,,Paranormal|Angels|Romance|Paranormal Romance|Fantasy|Paranormal|Paranormal|Demons|Romance|Fantasy
,,,Fantasy|European Literature|Polish Literature
,,,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Sequential Art|Manga|Humor|Young Adult|Graphic Novels Comics
,,,Philosophy|Nonfiction|Psychology
,,,Romance|Fantasy|Paranormal|Romance|Paranormal Romance|Shapeshifters|Werewolves|Fantasy|Paranormal|Shapeshifters
,,,
,,,
,,,Erotica|Menage|Erotica|Bdsm|Adult Fiction|Erotica|Menage|M M F|Romance|Romance|M M Romance|Romance|Erotic Romance
,,,Nonfiction|Science|Philosophy|Metaphysics
,,,Mystery|Childrens|Fiction
,,,Adult Fiction|Erotica|Erotica|Bdsm|Short Stories|Fiction|Anthologies|Adult|Sexuality
,,,Christian|Religion|Nonfiction
,,,Young Adult|Short Stories|Realistic Fiction|Fiction|Cultural|African American|Romance|Young Adult|Teen|Relationships|Love|Contemporary
,,,Fiction|Cultural|Africa|Literature|African Literature|Western Africa|Nigeria|Feminism
,,,Religion|Inspirational|Christian|Christian|Christian Non Fiction
,,,Nonfiction|Animals|Dogs|Reference
,,,
,,,Fiction|Novels|Literature|Latin American Literature
,,,Fantasy|Paranormal|Mystery|Fantasy|Urban Fantasy|Paranormal|Ghosts|Fantasy|Romance
,,,Sequential Art|Comics|Sequential Art|Graphic Novels|Fantasy|Horror|Fiction
,,,Nonfiction|Religion|Islam|Womens|Social Movements|Social Justice|Gender|Religion
,,,Paranormal|Vampires|Fantasy|Urban Fantasy|Horror|Fantasy|Fantasy|Paranormal|Fiction|Thriller
,,,Young Adult|Music|Fiction|Realistic Fiction|Historical|Historical Fiction
,,,Nonfiction|War|Autobiography|Memoir|Politics|History|Writing|Journalism|Travel
,,,Romance|Historical Romance|Romance|Historical|Fiction
,,,Romance|Anthologies|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit
,,,Fiction|Drama|European Literature|Scandinavian Literature
,,,Nonfiction|War|Military Fiction|Politics|History|War|Economics
,,,Classics|Romance|Fiction
,,,Horror|Paranormal|Vampires|Fiction|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy
,,,Christian Fiction|Christian|Fiction
,,,Fantasy|Fantasy|Paranormal|Young Adult|Paranormal|Vampires|Romance
,,,Animals|Horses|Childrens|Childrens|Middle Grade
,,,History|Nonfiction|War|World War II|War|War|Military Fiction|Military|Military History
,,,Sequential Art|Manga|Science Fiction|Romance|Sequential Art|Comics
,,,Young Adult|Romance|Young Adult|Teen|Realistic Fiction|Contemporary|Fantasy|Fairy Tales
,,,Young Adult|Shapeshifters|Werewolves|Fantasy|Paranormal|Fantasy|Romance
,,,Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Epic Fantasy|Fantasy|Magic
,,,Fantasy|Romance|Fantasy|Dragons|Romance|Paranormal Romance|Fantasy|Paranormal|Historical|Romance|Historical Romance
,,,
,,,Christian|Nonfiction|Self Help
,,,Mystery|Historical|Historical Fiction|Fiction|Mystery|Historical Mystery|Mystery|Crime|Historical|Thriller|Mystery Thriller
,,,Childrens|Fiction|Childrens|Chapter Books
,,,Fantasy|Dungeons and Dragons|Forgotten Realms|Fiction|Science Fiction Fantasy
,,,Science Fiction|Fiction
,,,Short Stories|Fiction|World War II|Holocaust|Historical|Historical Fiction|Literature|Jewish|Literature|American|War
,,,Short Stories|Fiction|Classics|Literature
,,,Fiction|Historical|Historical Fiction|Cultural|Hungary|Historical|European Literature|Hungarian Literature
,,,Historical|Historical Fiction
,,,Philosophy|Nonfiction
,,,Holiday|Christmas|Childrens|Picture Books|Music|Childrens|Holiday
,,,Horror
,,,History|Nonfiction|Reference|Research
,,,Fiction|Cultural|France|Roman|Romance|Novels
,,,Thriller|Fiction|Spy Thriller|Espionage|Mystery
,,,Sequential Art|Comics|Sequential Art|Graphic Novels|Fantasy|Fiction|Graphic Novels Comics
,,,Young Adult|Contemporary|Fiction|Realistic Fiction
,,,Feminism|Philosophy|Nonfiction|Cultural|France
,,,Science Fiction|Fantasy|Fiction|Humor|Science Fiction Fantasy
,,,
,,,Fantasy|Young Adult|Historical|Historical Fiction
,,,
,,,Fantasy|Urban Fantasy|Fantasy|Fiction|Fantasy|Magic
,,,Poetry|Classics|Philosophy|Fiction|Literature|Cultural|Latin American|European Literature|Spanish Literature|Nobel Prize|Humanities|Language|Adult
,,,Fiction|Mystery|Mystery|Crime|Thriller|Horror
,,,Fiction|Short Stories|Music
,,,Adult Fiction|Erotica|Short Stories|Novella
,,,Biography|Nonfiction|Christian|World War II|Holocaust|History
,,,Poetry|Writing|Essays|Classics|Literature|American|Literature
,,,Fiction|Mystery|Crime|Mystery|Thriller
,,,Fantasy|Fiction|Science Fiction|Contemporary|Science Fiction|Alternate History|Science Fiction|Time Travel
,,,Fiction|Contemporary|Adult|Cultural|African American|Novels|Literature|Audiobook|Race|Literary Fiction|Literature|American
,,,Horror|Fiction|Suspense
,,,Travel|Nonfiction|History|Adventure|Environment|Nature|Autobiography|Memoir
,,,Academic|School|History
,,,Fiction|Asian Literature|Indonesian Literature|Short Stories
,,,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Vampires
,,,Childrens|Fiction|Cultural|Australia|Humor
,,,Poetry|Literature
,,,Cultural|France|Fiction|Classics|Cultural|Africa|Roman
,,,Historical|Historical Fiction|Fiction|Fantasy|Science Fiction|Time Travel|Art|Mystery
,,,Psychology|Nonfiction|Crime|True Crime|Science|Mystery|Crime
,,,Science Fiction|Alternate History|Fiction|Science Fiction|Thriller
,,,Textbooks|Business
,,,Young Adult|Mystery|Fantasy|Paranormal|Romance
,,,Language|Writing|Nonfiction|Reference|Self Help
,,,Thriller|Fiction|Mystery|Suspense|Thriller|Mystery Thriller
,,,Realistic Fiction|Childrens|Middle Grade|Young Adult|Childrens
,,,Art|Music|Childrens|Childrens|Picture Books|Nonfiction
,,,Fantasy|Lgbt|Glbt|Lesbian|Science Fiction|Romance
,,,Adult Fiction|Erotica|Fantasy|Paranormal|Paranormal|Vampires|Romance|Romance|Erotic Romance|Contemporary|Fantasy|Romance|M M Romance
,,,Fantasy|Romance|Fan Fiction
,,,Horror|Thriller|Fiction|Science Fiction|Fantasy|Mystery
,,,Young Adult|Mystery|Fiction|Cultural|Japan|Asian Literature|Japanese Literature
,,,Science|Nonfiction|Science|Physics|Science|Mathematics|Philosophy|Science|Popular Science
,,,Urban
,,,
,,,Religion|Religion|Islam
,,,European Literature|Finnish Literature|Fantasy|Classics|Childrens|Fiction
,,,Young Adult|Contemporary|Romance|Fiction|Realistic Fiction|Young Adult|Teen
,,,Fiction|Historical|Historical Fiction|Romance|Romance|Historical Romance
,,,Fantasy|Paranormal|Young Adult|Shapeshifters|Werewolves|Fantasy|Paranormal|Vampires|Romance
,,,Fantasy|Humor|Fiction|Science Fiction|Humor|Comedy
,,,Classics|Literature|Fiction|Novels
,,,
,,,Mystery|Fiction|Mystery|Crime|Thriller
,,,Horror|Fantasy|Paranormal|Fiction
,,,Romance|Contemporary
,,,Nonfiction|Philosophy|Classics|Occult
,,,Science Fiction Fantasy
,,,Romance|Historical|Historical Fiction|Historical|Regency|Romance|Historical Romance
,,,History|Nonfiction|Military History|Civil War|North American Hi...|American History|American History|American Civil War|War|War|Military Fiction|Military|Military History|American Civil War|Civil War History|Historical
,,,Fantasy|Fiction|Science Fiction|Young Adult
,,,Childrens|Picture Books|Childrens|Fiction
,,,Romance|Historical Romance|Romance|Historical|Historical|Regency|Historical|Historical Fiction|Historical Romance|Regency Romance
,,,Fantasy|Young Adult|Fiction|Science Fiction|Steampunk|Short Stories
,,,Cultural|Canada|Historical|Historical Fiction
,,,Young Adult|Fiction|Contemporary|Womens Fiction|Chick Lit
,,,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Dark Fantasy
,,,Nonfiction|Biography|Autobiography|Autobiography|Memoir|Inspirational
,,,Fantasy|Adventure|Young Adult|Childrens|Middle Grade|Fantasy|Mythology|Fantasy|Paranormal
,,,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics
,,,History|Nonfiction|Military|Military History|War|Military Fiction|War|War|World War I
,,,Horror|Fiction|Fantasy|Thriller|Mystery|Fantasy|Paranormal
,,,
,,,Fiction|Classics|Cultural|France|Literature|European Literature|French Literature
,,,Historical|Historical Fiction|Cultural|Russia|Fiction|Historical|Romance|Russian History|Romanovs
,,,Fantasy|Young Adult|Fiction|Fantasy|Fairy Tales|Childrens
,,,Fantasy|Mythology|Fantasy|Fiction|Childrens|Middle Grade|Mythology|Greek Mythology|Childrens
,,,Erotica|Bdsm|Adult Fiction|Erotica|Romance|Erotic Romance|Romance|Contemporary|Did Not Finish
,,,Humor
,,,Fantasy|Young Adult|Childrens|Fiction
,,,Novels|Classics|Romance
,,,Horror|Short Stories|Fiction
,,,Art|Nonfiction|Art|Art History
,,,Mystery|Fiction|Young Adult|Childrens
,,,
,,,
,,,Fiction|European Literature|Dutch Literature|Literature|Academic|School|Contemporary|Roman
,,,Romance|M M Romance|Fantasy|Paranormal|Paranormal|Shapeshifters|Romance|Romance|Paranormal Romance
,,,Fiction|Cultural|France|Contemporary|Roman
,,,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics|Comics|Comic Book
,,,Fiction|Mystery|Contemporary
,,,
,,,Young Adult|Mystery|Contemporary|Fiction|Realistic Fiction
,,,Fantasy|Short Stories|Fiction|Anthologies|Science Fiction
,,,Fiction|Cultural|Canada|Contemporary
,,,Horror|Fantasy|Urban Fantasy|Fantasy|Supernatural|Young Adult|Shapeshifters|Werewolves|Fantasy
,,,Historical|Historical Fiction|Cultural|China|Fiction|Historical|Cultural|Asia
,,,Sequential Art|Manga|Sequential Art|Comics|Science Fiction|Sequential Art|Graphic Novels
,,,Fiction|Romance|Historical|Historical Fiction
,,,Philosophy|Nonfiction|Writing|Essays|Classics|European Literature|German Literature
,,,Urban
,,,Science Fiction|Fiction
,,,Short Stories|Fiction|Cultural|Brazil
,,,Nonfiction|Religion|Buddhism|Spirituality|Philosophy|Self Help|Religion|Inspirational|Audiobook|Buddhism|Zen|Reference
,,,Young Adult|Science Fiction|Dystopia
,,,Religion|Buddhism
,,,Fiction|Young Adult|Romance|Contemporary|Young Adult|Coming Of Age|Cultural|Russia|Adult Fiction|New York|Adult|Audiobook
,,,Romance|Cultural|Canada
,,,Fantasy|Fantasy|Fairy Tales|Young Adult|Romance|Retellings
,,,Fantasy|Young Adult|Fiction|Childrens|Middle Grade|Science Fiction|Dystopia
,,,Sequential Art|Manga|Mystery|Sequential Art|Comics|Sequential Art|Komik|Fiction
,,,Romance|M M Romance|Historical|Romance|Romance|Historical Romance|Erotica|Bdsm|Historical|Historical Fiction
,,,Fiction|Cultural|African American
,,,Childrens|Picture Books|Childrens|Fantasy
,,,Nonfiction
,,,Historical|Historical Fiction|Mystery|Fiction|Northern Africa|Egypt|Historical
,,,
,,,Young Adult
,,,Fiction|Short Stories|Cultural|Canada|Humor
,,,Romance|Fiction|Asian Literature|Indian Literature
,,,Nonfiction|Biography
,,,Philosophy|Architecture|Nonfiction|Poetry|Art|Philosophy|Theory
,,,Sequential Art|Comics|Humor|Sequential Art|Graphic Novels|Fiction|Philosophy|Fantasy|Mythology
,,,Romance|Fantasy|Paranormal|Fantasy|Romance|Paranormal Romance
,,,
,,,Adult Fiction|Erotica|Romance|Contemporary|Romance|Erotic Romance|Erotica|Bdsm|Romance|Contemporary Romance
,,,Mystery|Thriller|Fiction|Suspense
,,,Science|Nonfiction|Media Tie In|Star Trek|Science|Physics
,,,Sequential Art|Graphic Novels|Sequential Art|Comics|Horror|Fantasy|Fiction|Graphic Novels Comics
,,,Fantasy|Science Fiction|Fiction
,,,Media Tie In|Star Trek|Science Fiction|Star Trek|Star Trek Deep Space Nine|Fiction
,,,Fiction|Thriller|Historical|Historical Fiction|Mystery|Suspense
,,,Fiction
,,,
,,,Childrens|Childrens|Picture Books|Classics
,,,Sequential Art|Manga|Fantasy|Sequential Art|Comics|Horror|Sequential Art|Graphic Novels|Manga|Seinen
,,,Religion|Church|Christian|Religion|Theology|Christianity|Ecclesiology|Christian|Christian Living|Religion|Christianity|Nonfiction
,,,
,,,Science Fiction
,,,Historical|Historical Fiction|Fiction|War|World War II|Historical|World War II|Holocaust
,,,Science Fiction|Fiction|Science Fiction|Dystopia
,,,Travel|Nonfiction|Humor|Cultural|Ireland|Autobiography|Memoir
,,,Romance|Category Romance|Harlequin|Romance|Contemporary Romance
,,,Fantasy|Childrens|Fiction|Classics
,,,Childrens|Middle Grade|Realistic Fiction|Young Adult|Historical|Historical Fiction|Fiction|Family
,,,Novels
,,,
,,,Self Help|Nonfiction|Psychology|Spirituality|Self Help|Personal Development|Inspirational|Spirituality|New Age|Business|Management|Philosophy|Metaphysics|Business
,,,Paranormal|Angels|Fantasy|Fantasy|Supernatural|Fantasy|Magic
,,,European Literature|Italian Literature|Fiction|Cultural|Italy
,,,Nonfiction
,,,Poetry|Childrens|Classics|Literature|Fiction
,,,Romance|Glbt|Lesbian|Lgbt|Romance|Lesbian Romance|Fiction
,,,Historical|Historical Fiction|Fiction|Historical|Romance
,,,Spirituality|Self Help|Psychology|Nonfiction
,,,Historical|Historical Fiction|Fiction|Historical|Cultural|Spain|Literature|16th Century
,,,Young Adult|Romance|Contemporary|Young Adult|Teen|Fiction
,,,
,,,Fantasy|Childrens|Unfinished|Young Adult|Paranormal|Wizards|Paranormal|Ghosts
,,,Biography|Nonfiction|Autobiography|Memoir|Biography|Autobiography|Biography Memoir
,,,History|Nonfiction|Travel|Historical|Medieval|Biography
,,,Fiction|Cultural|France|Academic|School|Contemporary
,,,Nonfiction|Cultural|Christian|Christian Living|Religion|Christianity|Religion|Theology
,,,Religion|Theology|Christian|Christian Living|Nonfiction|Religion|Christianity
,,,Fiction|Womens Fiction|Chick Lit|Romance|Contemporary
,,,Crime|True Crime|Nonfiction|Mystery|Crime|Adventure
,,,Fiction|War|Mystery|Crime
,,,Holiday|Christmas|Holiday
,,,
,,,Sequential Art|Graphic Novels|Sequential Art|Comics|Fantasy|Fiction|Graphic Novels Comics
,,,Young Adult|Poetry|Realistic Fiction|Cultural|Japan
,,,Plays|Drama|Fiction|Plays|Theatre|War|World War II|Classics
,,,Horror|Fiction|Classics|Fantasy|Short Stories|Horror|Lovecraftian
,,,Christian Fiction|Christian|Romance|Suspense|Mystery|Fiction
,,,Psychology|Nonfiction|Philosophy|Health|Mental Health|Science|Medicine|Psychiatry
,,,Novels|Thriller|Mystery Thriller|Did Not Finish
,,,Philosophy|Religion|Nonfiction|Classics
,,,Christianity|Catholic|Religion|Religion|Theology|History|Nonfiction|Religion|Christianity
,,,Crime|True Crime|Nonfiction|Mystery|Crime|Biography|History
,,,Philosophy|Spirituality|Nonfiction|Psychology|Religion
,,,Couture|Fashion|Nonfiction|Self Help|Reference
,,,Fiction|Cultural|Russia|Historical|Historical Fiction|Literature|Travel|Novels|Literature|Russian Literature|Adventure|Survival|Historical
,,,Romance|Humor|Funny|Womens Fiction|Chick Lit|Contemporary|Romance|Contemporary Romance
,,,Novels|Asian Literature|Indonesian Literature|Fiction|Historical|Historical Fiction
,,,Fiction|Historical|Historical Fiction
,,,Fantasy|Paranormal|Horror|Paranormal|Ghosts|Fiction|Mystery
,,,Young Adult|Realistic Fiction|Fiction|Historical|Historical Fiction|Childrens|Middle Grade|Disability
,,,Humor|European Literature|Portuguese Literature|Nonfiction
,,,Biography|History|Nonfiction|North American Hi...|American History|Military History|American Revolution
,,,Fiction|Magical Realism|Literature|English Literature|Contemporary
,,,Economics|Finance|Business|Economics|Nonfiction
,,,Fiction|Novels|Literature|American|Literature
,,,Historical|Historical Fiction|Fiction|Cultural|African American
,,,Young Adult|Fantasy|Paranormal|Romance|Science Fiction|Aliens|Science Fiction|Fantasy
,,,Realistic Fiction|Young Adult|Childrens|Middle Grade|Fiction|Humor
,,,Fantasy|Fantasy|High Fantasy|Fiction|Fantasy|Epic Fantasy
,,,
,,,Politics|Nonfiction|Philosophy|History|Writing|Essays|European Literature|Czech Literature
,,,Fantasy|Paranormal|Fantasy|Romance|Young Adult|Paranormal|Witches
,,,Realistic Fiction|Childrens|Middle Grade|Fiction|Humor|Contemporary|Animals|Dogs|Young Adult|Childrens|Childrens|Juvenile|Academic|School
,,,Sequential Art|Manga|Sequential Art|Comics|Sequential Art|Graphic Novels|Science Fiction|Fiction
,,,
,,,
,,,Science Fiction|Fiction|Science Fiction Fantasy
,,,Religion|Buddhism|Nonfiction|Spirituality|Philosophy|Religion
,,,Fiction|Young Adult|Cultural|Australia|Contemporary
,,,Fantasy|Young Adult|Fiction
,,,Politics|Nonfiction|Economics|History|Sociology
,,,
,,,Media Tie In|Star Wars|Science Fiction|Young Adult|Fiction|Childrens
,,,Historical|Historical Fiction|Romance|Romance|Historical Romance|Cultural|Japan|Historical|Fiction|Cultural|Asia
,,,Young Adult|Mystery|Realistic Fiction|Fiction|Thriller|Young Adult|Teen|Contemporary
,,,Mystery|Historical|Historical Fiction|Mystery|Historical Mystery|Historical|Fiction|Historical|Regency
,,,Mystery|Crime|Thriller|Mystery|Fiction
,,,Philosophy|Nonfiction|Horror
,,,European Literature|Bulgarian Literature|Classics|Short Stories|Academic|School
,,,Fantasy|Paranormal|Young Adult|Paranormal|Vampires|Fantasy|Romance|Romance|Paranormal Romance
,,,Fantasy|Paranormal|Fantasy|Young Adult|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic|Paranormal|Demons|Fiction
,,,Occult|Occult|Magick|Fantasy|Magic|Nonfiction|Witchcraft
,,,Fiction|Historical|Historical Fiction|Novels|Literature
,,,Science Fiction|Romance|Space|Space Opera
,,,Childrens|Picture Books|Childrens|Animals|Humor
,,,Fantasy|Paranormal|Holiday|Contemporary|Romance
,,,Science Fiction|Romance|Mystery|Humor|Fantasy
,,,Mystery|Fantasy|Historical|Historical Fiction|Romance|Historical
,,,Thriller|Fiction|Mystery|Spy Thriller|Espionage
,,,Sequential Art|Manga|Romance|Sequential Art|Graphic Novels|Manga|Shojo|Sequential Art|Comics|Young Adult
,,,
,,,Mystery|Mystery|Cozy Mystery|Mystery|Historical Mystery|Fiction|Historical|Victorian
,,,Nonfiction|History|Autobiography|Memoir|Biography|Cultural|Greece
,,,Fantasy|Young Adult|Fiction|Fantasy|Mythology|Childrens
,,,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Shapeshifters|Werewolves|Romance|Paranormal Romance|Fantasy|Supernatural
,,,Fantasy|Romance|Historical|Historical Fiction|Fiction|Historical Fiction|Historical Fantasy
,,,Asian Literature|Indonesian Literature|Novels|Fiction
,,,Science Fiction|Fiction|Space|Space Opera|Fantasy
,,,
,,,Fiction|Womens Fiction|Chick Lit|Contemporary|Romance
,,,Military History|Civil War|Biography|American History|American Civil War|Biography Memoir|History
,,,Fiction|Cultural|France|Glbt|Queer|Literature|European Literature|French Literature|Classics
,,,
,,,Historical|Historical Fiction|Fiction|War|Military Fiction|Historical|War
,,,
,,,Thriller|Fiction|Mystery|Crime|Mystery|Horror
,,,Philosophy|Nonfiction|Writing|Essays|Language|Writing|Art|Philosophy|Theory|Classics|European Literature|German Literature|Literature
,,,European Literature|Albanian Literature
,,,Contemporary|Young Adult|Romance
,,,Nonfiction|Couture|Fashion|History
,,,Fiction
,,,Nonfiction|Politics|History
,,,Cultural|France|Childrens|Fiction
